Applicant_ID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Employment_Years,Home_Ownership,Number_of_Dependents,Monthly_Income,Annual_Income,Credit_Limit,Credit_Utilization,Credit_History_Years,Total_Credit_Accounts,Open_Credit_Lines,Credit_Cards,Installment_Accounts,Real_Estate_Loans,Debt_Ratio,Total_Debt,Loan_Amount,Loan_Term_Months,Interest_Rate,Loan_Purpose,Region,Credit_Inquiries_6M,Times_30_59_Days_Past_Due,Times_60_89_Days_Past_Due,Times_90_Plus_Days_Past_Due,Times_120_Plus_Days_Past_Due,Late_Payment_Count,Previous_Bankruptcies,Tax_Liens,Delinquency_History,Has_Employment_Income,SeriousDlqin2yrs
101967,43,Male,Single,Diploma,Self-Employed,4.2,Mortgage,4.0,4384.0,52608.0,31052.0,0.7198,13.5,14,3,6,2,1,1.4362,38673.0,39517.0,36,14.27,Home,East,0,0,0,0,0,0,0,0,0,Yes,0
101968,43,Male,Married,Bachelor,Self-Employed,8.1,Mortgage,1.0,10761.0,129132.0,59850.0,0.3166,20.8,11,4,6,4,0,0.6236,74679.0,41168.0,60,8.66,Education,North,2,0,0,0,0,0,0,0,0,Yes,0
101969,43,Male,Divorced,High School,Employed,,Mortgage,1.0,3458.0,41496.0,12849.0,0.8023,15.0,11,10,5,3,0,0.6045,17218.0,13758.0,12,13.03,Debt Consolidation,North,2,0,0,1,0,1,0,0,0,Yes,1
101970,59,Male,Married,Diploma,Employed,0.0,Rent,,7839.0,94068.0,36894.0,0.1765,8.8,12,6,2,3,2,0.1157,5554.0,8877.0,60,7.89,Business,West,2,0,0,0,0,0,1,0,0,Yes,0
101971,52,Male,Married,Bachelor,Self-Employed,3.3,Mortgage,0.0,2936.0,35232.0,13297.0,0.8198,14.3,7,10,8,4,3,0.4644,9974.0,36767.0,48,12.56,Debt Consolidation,Central,0,0,0,1,0,1,0,0,0,Yes,0
101972,21,Female,Divorced,Bachelor,Employed,16.3,Rent,0.0,4863.0,58356.0,31489.0,0.4544,14.8,15,7,5,5,0,0.8752,50577.0,54389.0,60,8.93,Personal,West,0,0,0,0,0,0,0,0,0,Yes,0
101973,53,Female,Married,High School,Employed,5.2,Rent,2.0,,81468.0,38500.0,0.8016,12.8,15,6,9,5,0,0.3939,10278.0,42758.0,36,8.86,Auto,Central,1,0,0,1,0,1,0,0,0,Yes,1
101974,47,Male,Widowed,Bachelor,Employed,7.6,Rent,1.0,2878.0,34536.0,27020.0,0.1907,15.1,15,7,6,3,1,0.43,6811.0,22217.0,12,10.62,Personal,Central,2,1,0,0,0,1,0,0,0,Yes,0
101975,45,Male,Married,Bachelor,Unemployed,1.4,Rent,2.0,2345.0,28140.0,10546.0,0.3333,22.4,13,9,5,4,4,0.1294,4037.0,60197.0,48,6.13,Personal,West,0,0,0,0,0,0,0,0,0,No,0
101976,40,Male,Married,Bachelor,Employed,3.6,Own,1.0,7572.0,90864.0,12117.0,0.7831,6.7,14,5,4,5,3,1.0692,39914.0,1000.0,60,11.41,Personal,East,1,1,0,0,0,1,1,0,1,Yes,1
101977,58,Female,Married,High School,Self-Employed,8.4,Rent,0.0,11413.0,136956.0,58931.0,0.6263,16.2,14,8,4,3,1,1.137,110697.0,135636.0,12,13.94,Home,Central,1,1,0,0,0,1,0,0,0,Yes,0
101978,56,Female,Married,High School,Self-Employed,16.1,Mortgage,1.0,5224.0,62688.0,38899.0,0.2087,17.9,17,9,5,3,2,0.9814,29001.0,1000.0,60,9.24,Home,East,0,0,0,0,0,0,0,0,0,Yes,0
101979,36,Male,Divorced,Diploma,Employed,6.4,Rent,2.0,4086.0,49032.0,9341.0,0.7217,4.3,5,6,6,3,2,0.2902,9645.0,58705.0,60,6.48,Auto,South,0,1,0,0,0,1,0,0,0,Yes,1
101980,50,Female,Married,High School,Self-Employed,8.1,Mortgage,2.0,6086.0,73032.0,37155.0,0.2517,16.2,9,8,1,5,1,0.2491,6687.0,57425.0,36,10.91,Personal,Central,1,0,0,0,0,0,0,0,0,Yes,0
101981,33,Male,Single,High School,Employed,2.0,Mortgage,2.0,5702.0,68424.0,39817.0,0.6627,12.4,14,7,2,0,2,0.4687,21738.0,57573.0,60,7.1,Auto,North,2,0,1,0,0,1,1,0,0,Yes,1
101982,28,Other,Single,Master,Employed,12.4,Mortgage,1.0,6441.0,77292.0,34864.0,0.6247,12.7,14,8,4,2,1,0.5697,29596.0,50651.0,60,9.89,Auto,Central,1,0,0,0,0,0,0,0,0,Yes,0
101983,37,Female,Married,Diploma,Employed,0.0,Rent,1.0,,12756.0,,0.7886,20.4,10,8,6,4,0,0.6478,3456.0,1000.0,12,10.08,Business,West,2,0,0,0,0,0,0,0,0,Yes,0
101984,55,Male,Married,Diploma,Employed,0.0,Mortgage,0.0,2745.0,32940.0,14183.0,0.4055,14.6,6,11,6,4,1,0.4454,6137.0,30014.0,48,9.24,Education,East,0,0,1,0,0,1,1,0,0,Yes,0
101985,56,Female,Married,High School,Employed,0.4,Mortgage,0.0,3175.0,38100.0,15787.0,0.4186,18.9,13,8,2,0,3,0.2665,6981.0,27337.0,36,5.07,Home,South,1,1,1,0,0,2,0,0,1,Yes,1
101986,51,Female,Single,Diploma,Employed,15.0,Rent,0.0,6067.0,72804.0,46986.0,0.683,13.7,8,5,1,5,3,0.8118,49641.0,21193.0,72,9.76,Education,North,0,0,0,0,0,0,0,0,0,Yes,0
101987,54,Female,Single,Bachelor,Self-Employed,10.3,Mortgage,2.0,6206.0,74472.0,48662.0,0.0538,6.3,13,8,10,3,1,0.5346,41471.0,20900.0,60,12.31,Debt Consolidation,Central,1,0,0,0,0,0,0,0,0,Yes,0
101988,51,Female,Married,High School,Self-Employed,15.3,Own,2.0,8317.0,99804.0,32608.0,0.3524,11.6,9,5,1,6,2,0.2968,12001.0,51206.0,48,7.46,Debt Consolidation,Central,0,0,0,0,0,0,0,0,0,Yes,0
101989,37,Female,Divorced,Bachelor,Retired,11.0,Mortgage,2.0,6502.0,78024.0,46281.0,0.042,10.8,9,9,5,1,0,0.2348,13221.0,79377.0,36,5.02,Business,Central,1,1,0,0,0,1,0,0,0,Yes,0
101990,50,Male,Married,Master,Employed,5.2,Mortgage,3.0,2361.0,28332.0,14542.0,0.2104,6.1,9,7,4,2,0,0.477,12521.0,13809.0,36,5.85,Auto,East,1,1,0,0,0,1,0,0,0,Yes,0
101991,55,Male,Married,Master,Employed,0.0,Rent,3.0,14088.0,169056.0,46013.0,0.0986,1.2,10,6,2,4,2,0.1447,21937.0,36041.0,60,5.0,Auto,East,2,0,0,0,0,0,0,0,0,Yes,1
101992,54,Male,Single,Bachelor,Retired,13.3,Mortgage,,12572.0,150864.0,79377.0,0.4679,15.0,11,13,7,6,3,0.7741,74101.0,34331.0,84,11.06,Business,East,2,0,0,1,1,1,0,0,0,Yes,0
101993,59,Female,Widowed,Master,Employed,8.7,Rent,0.0,2428.0,29136.0,6025.0,0.3707,24.2,10,7,3,2,1,0.8236,9202.0,1000.0,48,12.16,Personal,South,1,1,0,0,0,1,0,0,0,Yes,0
101994,53,Female,Married,Bachelor,Retired,7.4,Mortgage,0.0,6828.0,81936.0,56544.0,0.5018,6.7,10,8,5,3,3,1.2726,113552.0,60014.0,24,13.17,Auto,West,0,0,0,0,0,0,0,0,0,Yes,1
101995,49,Female,Married,Doctorate,Employed,0.0,Mortgage,1.0,3735.0,44820.0,11594.0,0.6192,4.3,13,7,10,8,0,0.9537,37369.0,26263.0,12,7.14,Business,West,0,1,0,0,0,1,0,0,0,Yes,1
101996,58,Male,Married,High School,Employed,17.3,Mortgage,1.0,6020.0,72240.0,35667.0,0.5263,9.4,7,8,6,1,1,0.6435,33814.0,11732.0,60,13.62,Business,South,2,1,0,0,0,1,0,0,0,Yes,0
101997,45,Male,Divorced,Doctorate,Employed,10.5,Own,1.0,10907.0,130884.0,40473.0,0.4372,7.5,8,6,5,8,0,0.1034,13508.0,116149.0,60,6.48,Medical,Central,1,1,0,0,1,1,0,0,0,Yes,0
101998,34,Female,Married,High School,Employed,16.7,Mortgage,4.0,21962.0,263544.0,55539.0,0.4575,15.3,6,5,8,2,0,0.4969,110900.0,67181.0,60,5.0,Home,East,1,2,0,0,1,2,0,0,1,Yes,1
101999,43,Male,Single,High School,Employed,11.3,Rent,,8963.0,107556.0,79504.0,0.7704,22.5,17,7,3,3,1,0.6964,78514.0,110275.0,24,9.34,Personal,South,0,0,0,0,0,0,0,0,1,Yes,0
102000,36,Male,Divorced,Bachelor,Unemployed,14.3,Rent,0.0,6662.0,79944.0,41731.0,0.3665,11.8,13,11,5,5,0,0.395,21017.0,30180.0,60,7.38,Debt Consolidation,East,0,0,0,0,0,0,0,0,0,No,0
102001,37,Female,Divorced,Bachelor,Employed,0.9,Mortgage,0.0,4410.0,52920.0,33454.0,0.2458,3.3,9,9,5,2,2,0.2366,9022.0,41327.0,36,8.73,Personal,North,3,1,0,0,0,1,0,0,1,Yes,1
102002,43,Male,Single,High School,Self-Employed,3.5,Mortgage,2.0,,74292.0,40776.0,0.5177,25.1,11,6,2,4,2,0.9013,80326.0,61728.0,60,10.07,Auto,Central,1,1,1,0,0,2,0,0,0,Yes,0
102003,35,Male,Single,Bachelor,Employed,7.8,Mortgage,1.0,13311.0,159732.0,40777.0,0.171,10.6,10,8,2,6,0,0.9878,146875.0,118888.0,60,11.63,Personal,Central,0,1,0,0,0,1,1,0,0,Yes,0
102004,41,Male,Married,Bachelor,Self-Employed,9.0,Mortgage,0.0,5342.0,64104.0,13568.0,1.113,11.1,6,2,7,4,0,0.4402,16714.0,19424.0,60,6.5,Auto,South,4,0,0,0,0,0,0,0,0,Yes,0
102005,22,Male,Divorced,Diploma,Employed,15.5,Mortgage,2.0,3092.0,37104.0,13638.0,0.3534,8.9,15,8,2,4,1,0.8154,20193.0,6785.0,84,8.46,Medical,West,1,1,0,1,0,2,0,0,0,Yes,1
102006,48,Other,Married,High School,Unemployed,3.8,Own,2.0,1919.0,23028.0,10151.0,0.6187,19.8,7,8,3,4,1,0.5255,7390.0,35768.0,36,9.41,Home,Central,1,0,0,0,0,0,0,0,0,No,0
102007,45,Male,Married,Master,Self-Employed,10.7,Mortgage,1.0,,92124.0,50995.0,0.4827,15.0,16,8,7,4,1,0.322,17433.0,104050.0,36,5.68,Medical,Central,1,0,0,1,0,1,0,0,0,Yes,0
102008,35,Male,Single,Bachelor,Employed,5.5,Rent,1.0,6459.0,77508.0,36281.0,0.4232,23.3,8,10,8,1,1,0.8051,20066.0,44816.0,36,7.9,Medical,Central,0,1,0,0,0,1,0,0,0,Yes,0
102009,53,Female,Married,Master,Self-Employed,6.5,Own,4.0,3614.0,43368.0,28562.0,0.5333,1.0,8,8,2,1,0,0.3648,6231.0,44766.0,12,5.82,Home,East,0,0,1,1,0,2,0,0,0,Yes,0
102010,56,Female,Married,High School,Unemployed,7.2,Mortgage,0.0,10715.0,128580.0,45260.0,0.2069,7.4,12,5,3,4,1,0.267,23157.0,104359.0,36,8.74,Business,Central,0,0,0,0,0,0,0,0,0,No,1
102011,26,Male,Single,Master,Employed,13.4,Own,1.0,,50172.0,35289.0,0.3595,18.7,9,3,6,4,2,0.064,2401.0,15629.0,60,5.49,Business,South,2,0,0,0,0,0,0,0,0,Yes,1
102012,36,Female,Single,Master,Employed,9.9,Rent,0.0,,60468.0,28002.0,0.3488,15.1,8,10,7,3,1,1.0991,32532.0,45076.0,36,11.9,Home,South,0,2,0,0,0,2,0,0,0,Yes,0
102013,36,Male,Single,Master,Unemployed,10.6,Mortgage,0.0,5441.0,65292.0,34838.0,0.1077,5.3,11,14,4,2,1,0.6044,21285.0,57353.0,12,12.52,Home,North,1,0,0,0,0,0,0,0,1,No,0
102014,34,Female,Married,High School,Self-Employed,6.0,Rent,1.0,4378.0,52536.0,11066.0,0.1622,8.5,7,7,6,5,2,0.8917,24099.0,47549.0,36,13.33,Medical,Central,1,0,0,0,0,0,0,0,0,Yes,0
102015,55,Female,Married,Diploma,Self-Employed,8.1,Mortgage,1.0,6411.0,76932.0,30581.0,0.3339,11.9,8,8,1,6,0,0.684,47762.0,13629.0,12,8.64,Business,South,3,2,0,0,0,2,0,0,0,Yes,0
102016,43,Female,Married,High School,Employed,24.6,Mortgage,2.0,11626.0,139512.0,36253.0,0.4886,11.1,5,6,8,7,1,0.6207,39696.0,19607.0,48,10.8,Debt Consolidation,Central,0,0,0,0,0,0,0,0,0,Yes,0
102017,42,Female,Divorced,Diploma,Employed,9.8,Own,3.0,2617.0,31404.0,20228.0,0.1251,11.4,11,5,7,6,0,0.9343,29223.0,34043.0,60,8.37,Education,South,0,0,0,0,0,0,0,0,0,Yes,0
102018,21,Male,Single,Diploma,Employed,17.2,Mortgage,2.0,7556.0,90672.0,28138.0,0.4294,12.6,6,7,0,4,2,0.4582,39852.0,66649.0,72,7.22,Education,East,0,0,0,0,0,0,0,0,1,Yes,0
102019,53,Female,Married,Doctorate,Employed,3.9,Own,1.0,6151.0,73812.0,18771.0,0.4897,16.1,10,7,6,4,0,0.561,21497.0,75150.0,72,6.4,Medical,Central,2,0,1,0,0,1,0,0,0,Yes,1
102020,30,Female,Single,High School,Employed,0.0,Rent,2.0,6078.0,72936.0,43007.0,0.3314,6.6,7,11,8,1,2,0.2659,18068.0,11227.0,60,7.57,Home,South,3,0,0,0,0,0,0,0,0,Yes,0
102021,46,Male,Divorced,Bachelor,Self-Employed,0.0,Rent,0.0,9693.0,116316.0,45581.0,0.3357,6.8,12,5,7,2,0,0.7543,35408.0,58870.0,48,11.2,Medical,South,1,0,0,1,0,1,0,0,0,Yes,0
102022,48,Male,Married,High School,Self-Employed,9.4,Mortgage,4.0,5679.0,68148.0,12793.0,0.6096,15.4,12,8,2,2,2,1.231,47940.0,65107.0,36,11.47,Home,South,3,0,0,0,0,0,0,0,0,Yes,1
102023,61,Male,Married,High School,Employed,15.2,Mortgage,0.0,7515.0,90180.0,24416.0,0.7539,17.6,10,8,5,4,1,0.3687,26312.0,60552.0,60,7.97,Business,East,2,0,0,0,1,0,0,0,0,Yes,0
102024,29,Female,Married,Doctorate,Employed,0.0,Own,1.0,8759.0,105108.0,42755.0,0.3339,13.4,12,8,4,5,1,0.8781,31263.0,27459.0,24,11.48,Home,East,3,0,0,0,0,0,0,0,0,Yes,0
102025,21,Male,Single,High School,Employed,17.2,Mortgage,1.0,3963.0,47556.0,24094.0,0.7738,16.8,8,4,7,4,1,0.2658,4591.0,36582.0,84,8.09,Auto,South,1,0,1,1,0,2,0,0,0,Yes,1
102026,47,Male,Single,High School,Employed,8.9,Mortgage,1.0,6681.0,80172.0,25228.0,0.1799,17.6,12,8,4,3,1,0.6866,48384.0,78278.0,60,8.7,Education,East,0,1,0,0,0,1,0,0,0,Yes,0
102027,67,Female,Widowed,High School,Employed,5.4,Own,0.0,4673.0,56076.0,28121.0,0.2372,9.9,15,7,7,3,3,0.5928,12719.0,26031.0,12,8.09,Education,South,2,2,0,0,0,2,1,1,0,Yes,0
102028,60,Female,Married,High School,Employed,13.8,Mortgage,4.0,5046.0,60552.0,11207.0,0.0362,18.6,6,6,6,0,1,0.8107,23191.0,44616.0,12,8.08,Personal,West,2,0,0,0,0,0,0,0,0,Yes,0
102029,48,Female,Single,High School,Employed,5.6,Mortgage,2.0,,53532.0,23870.0,0.3441,5.2,10,3,6,5,0,1.2635,36486.0,4994.0,36,11.71,Debt Consolidation,South,1,0,0,1,0,1,0,0,0,Yes,0
102030,39,Female,Married,Master,Self-Employed,3.0,Rent,1.0,7470.0,89640.0,45230.0,0.5965,9.1,12,11,5,2,1,0.7294,68654.0,103162.0,48,9.18,Debt Consolidation,West,2,0,0,0,0,0,0,0,0,Yes,1
102031,55,Female,Married,High School,Self-Employed,11.6,Mortgage,0.0,5800.0,69600.0,40697.0,0.2621,14.7,11,4,7,1,1,0.6535,50015.0,61832.0,12,10.81,Home,West,0,0,0,1,0,1,0,0,0,Yes,1
102032,33,Male,Single,Master,Employed,5.2,Rent,5.0,7108.0,85296.0,32723.0,0.2559,18.3,5,6,4,3,0,0.211,7555.0,84089.0,60,8.21,Debt Consolidation,Central,1,0,1,0,0,1,0,0,0,Yes,0
102033,51,Male,Married,Master,Employed,0.0,Mortgage,1.0,5438.0,65256.0,29639.0,0.1303,23.7,7,5,3,2,1,0.5928,20689.0,49554.0,60,10.35,Personal,North,1,0,0,0,0,0,0,0,1,Yes,0
102034,51,Male,Married,Master,Self-Employed,14.5,Mortgage,4.0,1939.0,23268.0,1003.0,0.2753,14.8,9,5,4,2,1,0.6706,10117.0,20265.0,24,10.89,Medical,West,1,0,0,0,0,0,0,0,0,Yes,0
102035,58,Male,Single,Bachelor,Employed,12.7,Mortgage,0.0,5613.0,67356.0,21808.0,0.3178,15.4,13,6,5,3,1,0.3185,25067.0,55787.0,36,7.5,Business,West,2,0,0,1,0,1,0,0,0,Yes,1
102036,78,Male,Divorced,Bachelor,Self-Employed,1.2,Own,1.0,5732.0,68784.0,27064.0,0.7448,12.6,7,6,3,4,1,0.6037,44306.0,54359.0,60,8.04,Medical,North,2,1,0,1,0,2,1,0,0,Yes,0
102037,50,Female,Married,Master,Employed,8.9,Mortgage,2.0,6439.0,77268.0,26586.0,0.3538,5.9,11,7,8,1,0,0.2193,8645.0,86551.0,60,6.79,Education,West,1,1,0,0,1,1,0,0,0,Yes,0
102038,39,Female,Married,Diploma,Unemployed,11.2,Own,0.0,3739.0,44868.0,24363.0,0.5529,14.6,14,9,8,1,1,0.7491,35413.0,35257.0,60,8.38,Auto,Central,1,0,1,0,0,1,0,0,0,No,0
102039,45,Male,Married,Bachelor,Employed,2.8,Rent,3.0,2529.0,30348.0,17223.0,0.5542,26.0,10,8,8,0,1,0.1358,1713.0,9018.0,24,6.43,Auto,North,0,0,0,0,0,0,0,0,1,Yes,0
102040,24,Male,Married,Bachelor,Self-Employed,8.9,Own,1.0,8254.0,99048.0,36839.0,0.2455,6.2,8,7,4,0,2,0.1634,16389.0,32658.0,24,6.63,Auto,North,2,0,0,0,0,0,0,0,0,Yes,0
102041,37,Male,Divorced,Bachelor,Employed,11.5,Rent,3.0,4604.0,55248.0,11221.0,0.4245,21.5,6,3,9,3,1,0.6108,34010.0,9920.0,36,7.42,Home,Central,0,0,0,0,0,0,0,0,0,Yes,0
102042,40,Female,Single,Bachelor,Retired,8.9,Mortgage,0.0,6148.0,73776.0,35910.0,0.1651,8.0,7,6,3,0,2,0.197,4922.0,35512.0,60,5.21,Debt Consolidation,North,2,0,0,0,0,0,0,0,0,Yes,0
102043,39,Other,Single,Master,Employed,10.7,Mortgage,2.0,4580.0,54960.0,37459.0,0.426,15.2,14,12,5,3,1,0.6034,22592.0,43634.0,12,10.98,Business,South,2,0,0,0,0,0,0,0,0,Yes,0
102044,47,Female,Married,Master,Self-Employed,17.6,Own,1.0,5478.0,65736.0,12523.0,0.7922,5.1,11,8,4,2,1,0.6797,16332.0,46185.0,60,8.27,Education,West,1,0,1,0,0,1,0,0,0,Yes,1
102045,35,Male,Widowed,Master,Employed,0.0,Rent,1.0,4107.0,49284.0,22940.0,0.336,1.0,18,6,3,4,2,0.3918,9400.0,69942.0,24,6.62,Business,North,3,0,0,0,0,0,0,0,0,Yes,0
102046,58,Female,Single,Diploma,Retired,14.6,Mortgage,1.0,2931.0,35172.0,9187.0,0.4679,18.9,5,8,2,3,2,1.0312,19234.0,43008.0,48,10.24,Education,East,0,1,0,0,1,1,0,0,1,Yes,1
102047,45,Female,Married,Master,Employed,7.2,Own,3.0,7483.0,89796.0,49818.0,0.2033,14.9,12,5,3,2,3,0.4741,25441.0,45502.0,84,8.58,Auto,East,1,0,1,0,0,1,0,0,0,Yes,0
102048,45,Male,Married,High School,Employed,0.0,Mortgage,4.0,3716.0,44592.0,17995.0,0.4782,10.9,13,10,5,3,2,0.5499,22929.0,20498.0,60,8.86,Business,South,1,0,1,1,0,2,0,0,0,Yes,0
102049,41,Male,Married,Bachelor,Employed,18.7,Mortgage,2.0,6118.0,73416.0,34222.0,0.1954,11.1,16,4,7,1,1,0.5995,23353.0,16410.0,36,9.46,Home,West,0,0,0,0,0,0,0,0,0,Yes,0
102050,47,Female,Married,High School,Employed,3.7,Own,2.0,7182.0,86184.0,36765.0,0.6467,7.7,10,5,4,4,0,0.5195,25522.0,9014.0,36,8.12,Education,North,2,0,0,0,0,0,0,0,0,Yes,0
102051,55,Female,Married,Bachelor,Self-Employed,1.8,Mortgage,0.0,3756.0,45072.0,25589.0,0.9904,4.5,8,4,6,3,4,0.3282,12451.0,28879.0,60,6.59,Home,East,2,0,0,0,0,0,1,0,0,Yes,0
102052,35,Male,Single,Bachelor,Employed,13.2,Mortgage,3.0,,30180.0,23102.0,0.1972,20.3,10,7,4,2,1,0.5377,7083.0,25707.0,84,10.75,Auto,West,2,0,0,0,0,0,0,0,0,Yes,1
102053,37,Female,Single,Bachelor,Employed,8.2,Mortgage,0.0,26621.0,319452.0,126606.0,0.4609,3.6,10,7,6,1,1,0.4558,96691.0,384124.0,48,6.7,Education,Central,0,0,0,0,0,0,0,0,0,Yes,0
102054,41,Female,Single,Master,Employed,8.0,Rent,3.0,3903.0,46836.0,3815.0,0.6701,2.7,8,6,3,1,1,0.5243,16590.0,34205.0,36,6.71,Home,North,0,1,0,0,0,1,0,0,0,Yes,0
102055,29,Female,Divorced,High School,Employed,6.2,Mortgage,2.0,8248.0,98976.0,34971.0,0.1439,3.8,3,10,4,3,1,1.1565,92621.0,43455.0,36,10.21,Personal,West,1,0,0,0,0,0,0,0,0,Yes,0
102056,35,Male,Single,High School,Employed,11.2,Mortgage,1.0,19402.0,232824.0,66233.0,0.4818,8.4,8,9,8,5,1,0.4219,96764.0,85635.0,36,7.76,Debt Consolidation,South,0,0,0,0,0,0,0,0,0,Yes,0
102057,39,Female,Married,Diploma,Employed,1.8,Mortgage,2.0,,110292.0,69984.0,0.6854,10.0,7,3,8,4,2,0.7127,49784.0,57400.0,60,7.03,Education,South,2,1,0,0,0,1,0,0,1,Yes,1
102058,55,Male,Married,Master,Self-Employed,11.3,Rent,3.0,4524.0,54288.0,42662.0,0.1565,12.0,9,7,6,1,1,0.541,32335.0,57261.0,60,6.45,Education,West,2,1,0,0,0,1,0,0,1,Yes,0
102059,48,Female,Widowed,Master,Self-Employed,12.7,Mortgage,0.0,5265.0,63180.0,33486.0,1.06,11.9,9,6,6,2,1,0.4627,10780.0,24005.0,84,7.33,Medical,North,0,0,0,0,0,0,0,0,0,Yes,0
102060,47,Other,Married,Master,Employed,6.0,Mortgage,4.0,3201.0,38412.0,6216.0,0.2277,13.3,12,5,5,4,2,0.43,6789.0,13054.0,24,6.92,Debt Consolidation,West,1,0,1,0,1,1,0,0,0,Yes,0
102061,55,Female,Married,Bachelor,Employed,9.7,Own,0.0,9756.0,117072.0,52217.0,0.2138,14.7,7,4,3,4,1,0.4883,37285.0,117629.0,60,8.79,Medical,Central,1,0,0,0,0,0,0,0,0,Yes,0
102062,43,Female,Married,High School,Employed,11.0,Mortgage,1.0,7947.0,95364.0,61094.0,0.7102,13.3,12,7,8,2,0,0.2169,18495.0,40709.0,60,10.34,Business,North,1,0,0,0,0,0,0,0,0,Yes,0
102063,50,Female,Single,Diploma,Employed,15.4,Rent,2.0,3937.0,47244.0,12435.0,0.7227,18.6,12,10,4,1,1,0.4744,23508.0,21885.0,12,9.5,Business,South,1,1,0,0,0,1,1,0,1,Yes,0
102064,44,Male,Divorced,Bachelor,Employed,8.1,Mortgage,4.0,2794.0,33528.0,15944.0,0.4823,11.6,12,4,3,4,0,0.3845,11273.0,32416.0,60,11.16,Debt Consolidation,West,2,0,1,1,0,2,0,0,0,Yes,1
102065,48,Female,Married,Diploma,Retired,4.8,Rent,0.0,2330.0,27960.0,7217.0,0.6413,12.3,5,8,2,5,5,0.4676,10433.0,20920.0,60,7.96,Business,North,2,0,0,0,0,0,0,0,0,Yes,1
102066,38,Female,Single,Bachelor,Self-Employed,2.9,Mortgage,1.0,,125328.0,69829.0,0.296,1.0,12,5,3,3,2,0.504,25978.0,152894.0,72,9.25,Medical,East,1,0,0,0,0,0,0,0,0,Yes,0
102067,21,Male,Single,High School,Self-Employed,20.4,Own,1.0,5948.0,71376.0,40878.0,0.1237,24.1,8,9,4,5,0,0.4065,31133.0,19555.0,60,7.77,Education,Central,1,1,0,0,0,1,0,0,1,Yes,0
102068,43,Female,Married,Doctorate,Employed,4.7,Mortgage,1.0,6325.0,75900.0,39468.0,0.2362,9.1,10,7,5,2,2,0.82,44367.0,81902.0,60,11.37,Debt Consolidation,East,1,0,1,0,0,1,0,0,1,Yes,1
102069,62,Female,Single,Bachelor,Employed,0.0,Own,3.0,3221.0,38652.0,17103.0,0.0916,15.8,3,9,7,3,2,0.3074,11058.0,35759.0,60,6.33,Debt Consolidation,South,0,0,0,1,1,1,1,0,1,Yes,0
102070,56,Female,Single,Bachelor,Self-Employed,16.6,Own,3.0,2124.0,25488.0,8318.0,0.7495,1.0,5,8,4,2,2,0.6205,12309.0,24546.0,60,8.49,Education,East,0,0,1,0,0,1,0,0,0,Yes,0
102071,57,Female,Single,Master,Self-Employed,16.8,Mortgage,0.0,10283.0,123396.0,64662.0,0.0872,13.4,4,6,6,1,3,0.3025,13318.0,80532.0,72,6.22,Medical,South,2,0,1,0,0,1,0,0,1,Yes,1
102072,60,Female,Married,Master,Employed,5.4,Mortgage,3.0,5652.0,67824.0,28163.0,0.5853,17.6,12,3,5,3,1,1.0618,71260.0,20981.0,12,10.29,Business,Central,0,0,0,0,1,0,0,0,0,Yes,0
102073,46,Female,Single,High School,Employed,9.7,Own,1.0,9919.0,119028.0,70071.0,0.1019,11.4,12,6,5,4,0,0.7797,89473.0,39646.0,72,11.86,Home,West,1,2,1,0,0,3,0,0,0,Yes,0
102074,47,Female,Single,Bachelor,Self-Employed,5.6,Mortgage,1.0,4280.0,51360.0,29367.0,0.623,19.0,9,6,8,1,1,0.0359,1331.0,37732.0,60,5.0,Auto,East,1,0,0,0,0,0,0,0,0,Yes,0
102075,38,Male,Single,High School,Self-Employed,2.1,Mortgage,0.0,4715.0,56580.0,34266.0,0.5215,11.0,11,5,7,3,0,0.7418,31636.0,46865.0,60,6.91,Personal,West,2,0,0,0,0,0,0,0,0,Yes,0
102076,41,Male,Single,Master,Employed,13.2,Own,2.0,8744.0,104928.0,39174.0,0.0602,6.9,7,8,8,5,2,0.167,12280.0,89024.0,84,9.2,Auto,North,1,0,0,0,0,0,0,1,0,Yes,0
102077,52,Female,Married,Master,Unemployed,3.9,Own,2.0,8853.0,106236.0,67188.0,0.0953,21.4,11,5,6,5,2,0.9794,46951.0,104264.0,24,10.82,Business,North,0,0,1,0,0,1,0,1,0,No,1
102078,59,Male,Divorced,Master,Employed,10.9,Rent,4.0,9237.0,110844.0,47397.0,0.727,19.9,10,12,8,5,1,0.6554,41597.0,130768.0,60,12.53,Medical,South,1,1,0,0,0,1,0,0,1,Yes,0
102079,43,Male,Married,High School,Employed,9.6,Mortgage,1.0,4540.0,54480.0,21060.0,0.6934,1.0,6,6,9,6,1,0.6349,13229.0,42287.0,48,11.87,Education,North,2,0,0,0,0,0,0,0,0,Yes,1
102080,40,Other,Divorced,Master,Employed,6.8,Rent,1.0,8201.0,98412.0,54116.0,0.7445,17.1,6,7,3,1,3,1.4465,131796.0,107765.0,60,8.44,Medical,South,0,0,0,0,0,0,0,0,0,Yes,0
102081,45,Female,Single,High School,Unemployed,15.6,Mortgage,1.0,11310.0,135720.0,77158.0,0.4159,22.7,14,7,4,3,1,0.8854,102661.0,101913.0,36,10.46,Auto,West,1,0,0,0,0,0,0,0,0,No,0
